case_id;activity;activity_grouped;activity_to;timestamp;timestamp_to;duration;duration_idle;event_number;activity_duration;duration_at_start;activity_cost;automated;is_rework;is_loop;is_self_loop;is_loop_or_self_loop;user_name;changed_field;changed_from;changed_to
9-1;Erfasse Rechnung;;End;2023-02-06T11:42:02.000Z;2023-02-06T11:42:02.000Z;0;0;6;0;1135181000;0;0;0;0;0;0;null;null;null;null
9-2;Start;;Lege Bestellposition an;2023-01-24T08:22:21.000Z;2023-01-24T08:22:21.000Z;0;0;1;0;0;0;;0;0;0;0;
9-2;Lege Bestellposition an;;Erteile Genehmigung Level 1;2023-01-24T08:22:21.000Z;2023-01-24T12:51:33.000Z;16152000;16152000;2;0;0;0;0;0;0;0;0;Andreas Weber;null;null;null
9-2;Erteile Genehmigung Level 1;Erteile Genehmigung;Erteile Genehmigung Level 2;2023-01-24T12:51:33.000Z;2023-01-25T10:16:10.000Z;77077000;77077000;3;0;16152000;0;0;0;0;0;0;Anna Wagner;null;null;null
9-2;Erteile Genehmigung Level 2;Erteile Genehmigung;Erteile Genehmigung Level 3;2023-01-25T10:16:10.000Z;2023-01-26T11:39:27.000Z;91397000;91397000;4;0;93229000;0;0;0;0;0;0;Anna Fischer;null;null;null
9-2;Erteile Genehmigung Level 3;Erteile Genehmigung;Erfasse Rechnung;2023-01-26T11:39:27.000Z;2023-02-06T11:42:02.000Z;950555000;950555000;5;0;184626000;0;0;0;0;0;0;Thomas Wagner;null;null;null
9-2;Erfasse Rechnung;;End;2023-02-06T11:42:02.000Z;2023-02-06T11:42:02.000Z;0;0;6;0;1135181000;0;0;0;0;0;0;null;null;null;null
9-3;Start;;Lege Bestellposition an;2023-01-24T08:22:21.000Z;2023-01-24T08:22:21.000Z;0;0;1;0;0;0;;0;0;0;0;
9-3;Lege Bestellposition an;;Erteile Genehmigung Level 1;2023-01-24T08:22:21.000Z;2023-01-24T12:51:33.000Z;16152000;16152000;2;0;0;0;0;0;0;0;0;Andreas Weber;null;null;null
9-3;Erteile Genehmigung Level 1;Erteile Genehmigung;Erteile Genehmigung Level 2;2023-01-24T12:51:33.000Z;2023-01-25T10:16:10.000Z;77077000;77077000;3;0;16152000;0;0;0;0;0;0;Anna Wagner;null;null;null
9-3;Erteile Genehmigung Level 2;Erteile Genehmigung;Erteile Genehmigung Level 3;2023-01-25T10:16:10.000Z;2023-01-26T11:39:27.000Z;91397000;91397000;4;0;93229000;0;0;0;0;0;0;Anna Fischer;null;null;null
9-3;Erteile Genehmigung Level 3;Erteile Genehmigung;Erfasse Rechnung;2023-01-26T11:39:27.000Z;2023-02-06T11:42:02.000Z;950555000;950555000;5;0;184626000;0;0;0;0;0;0;Thomas Wagner;null;null;null
9-3;Erfasse Rechnung;;End;2023-02-06T11:42:02.000Z;2023-02-06T11:42:02.000Z;0;0;6;0;1135181000;0;0;0;0;0;0;null;null;null;null
9-4;Start;;Lege Bestellposition an;2023-01-24T08:22:21.000Z;2023-01-24T08:22:21.000Z;0;0;1;0;0;0;;0;0;0;0;
9-4;Lege Bestellposition an;;Erteile Genehmigung Level 1;2023-01-24T08:22:21.000Z;2023-01-24T12:51:33.000Z;16152000;16152000;2;0;0;0;0;0;0;0;0;Andreas Weber;null;null;null
9-4;Erteile Genehmigung Level 1;Erteile Genehmigung;Erteile Genehmigung Level 2;2023-01-24T12:51:33.000Z;2023-01-25T10:16:10.000Z;77077000;77077000;3;0;16152000;0;0;0;0;0;0;Anna Wagner;null;null;null
9-4;Erteile Genehmigung Level 2;Erteile Genehmigung;Erteile Genehmigung Level 3;2023-01-25T10:16:10.000Z;2023-01-26T11:39:27.000Z;91397000;91397000;4;0;93229000;0;0;0;0;0;0;Anna Fischer;null;null;null
9-4;Erteile Genehmigung Level 3;Erteile Genehmigung;Ändere Bestellposition: Preis;2023-01-26T11:39:27.000Z;2023-01-27T08:22:21.000Z;74574000;74574000;5;0;184626000;0;0;0;0;0;0;Thomas Wagner;null;null;null
9-4;Ändere Bestellposition: Preis;Ändere Bestellposition;Erfasse Rechnung;2023-01-27T08:22:21.000Z;2023-02-06T11:42:02.000Z;875981000;875981000;6;0;259200000;0;0;0;0;0;0;Thomas Becker;Price;481.1;959.25
9-4;Erfasse Rechnung;;End;2023-02-06T11:42:02.000Z;2023-02-06T11:42:02.000Z;0;0;7;0;1135181000;0;0;0;0;0;0;null;null;null;null
10-1;Start;;Lege Bestellposition an;2023-01-26T15:17:18.000Z;2023-01-26T15:17:18.000Z;0;0;1;0;0;0;;0;0;0;0;
10-1;Lege Bestellposition an;;Fordere Genehmigung Level 1 an;2023-01-26T15:17:18.000Z;2023-01-27T15:50:43.000Z;88405000;88405000;2;0;0;0;0;0;0;0;0;Maria Fischer;null;null;null
10-1;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;End;2023-01-27T15:50:43.000Z;2023-01-27T15:50:43.000Z;0;0;3;0;88405000;0;0;0;0;0;0;Michael Mueller;null;null;null
10-2;Start;;Lege Bestellposition an;2023-01-26T15:17:18.000Z;2023-01-26T15:17:18.000Z;0;0;1;0;0;0;;0;0;0;0;
10-2;Lege Bestellposition an;;Fordere Genehmigung Level 1 an;2023-01-26T15:17:18.000Z;2023-01-27T15:50:43.000Z;88405000;88405000;2;0;0;0;0;0;0;0;0;Maria Fischer;null;null;null
10-2;Fordere Genehmigung Level 1 an;Fordere Genehmigung an;End;2023-01-27T15:50:43.000Z;2023-01-27T15:50:43.000Z;0;0;3;0;88405000;0;0;0;0;0;0;Michael Mueller;null;null;null
11-1;Start;;Lege Bestellposition an;2023-01-30T11:06:15.000Z;2023-01-30T11:06:15.000Z;0;0;1;0;0;0;;0;0;0;0;
11-1;Lege Bestellposition an;;Erteile Genehmigung Level 1;2023-01-30T11:06:15.000Z;2023-01-30T13:47:05.000Z;9650000;9650000;2;0;0;0;0;0;0;0;0;Andreas Weber;null;null;null
11-1;Erteile Genehmigung Level 1;Erteile Genehmigung;Erfasse Rechnung;2023-01-30T13:47:05.000Z;2023-02-10T13:31:16.000Z;949451000;949451000;3;0;9650000;0;0;0;0;0;0;Anna Fischer;null;null;null
11-1;Erfasse Rechnung;;End;2023-02-10T13:31:16.000Z;2023-02-10T13:31:16.000Z;0;0;4;0;959101000;0;0;0;0;0;0;null;null;null;null
11-2;Start;;Lege Bestellposition an;2023-01-30T11:06:15.000Z;2023-01-30T11:06:15.000Z;0;0;1;0;0;0;;0;0;0;0;
11-2;Lege Bestellposition an;;Erteile Genehmigung Level 1;2023-01-30T11:06:15.000Z;2023-01-30T13:47:05.000Z;9650000;9650000;2;0;0;0;0;0;0;0;0;Andreas Weber;null;null;null
11-2;Erteile Genehmigung Level 1;Erteile Genehmigung;Erfasse Rechnung;2023-01-30T13:47:05.000Z;2023-02-10T13:31:16.000Z;949451000;949451000;3;0;9650000;0;0;0;0;0;0;Anna Fischer;null;null;null
11-2;Erfasse Rechnung;;End;2023-02-10T13:31:16.000Z;2023-02-10T13:31:16.000Z;0;0;4;0;959101000;0;0;0;0;0;0;null;null;null;null
11-3;Start;;Lege Bestellposition an;2023-01-30T11:06:15.000Z;2023-01-30T11:06:15.000Z;0;0;1;0;0;0;;0;0;0;0;
11-3;Lege Bestellposition an;;Erteile Genehmigung Level 1;2023-01-30T11:06:15.000Z;2023-01-30T13:47:05.000Z;9650000;9650000;2;0;0;0;0;0;0;0;0;Andreas Weber;null;null;null
11-3;Erteile Genehmigung Level 1;Erteile Genehmigung;Erfasse Rechnung;2023-01-30T13:47:05.000Z;2023-02-10T13:31:16.000Z;949451000;949451000;3;0;9650000;0;0;0;0;0;0;Anna Fischer;null;null;null
11-3;Erfasse Rechnung;;End;2023-02-10T13:31:16.000Z;2023-02-10T13:31:16.000Z;0;0;4;0;959101000;0;0;0;0;0;0;null;null;null;null
11-4;Start;;Lege Bestellposition an;2023-01-30T11:06:15.000Z;2023-01-30T11:06:15.000Z;0;0;1;0;0;0;;0;0;0;0;
11-4;Lege Bestellposition an;;Erteile Genehmigung Level 1;2023-01-30T11:06:15.000Z;2023-01-30T13:47:05.000Z;9650000;9650000;2;0;0;0;0;0;0;0;0;Andreas Weber;null;null;null
11-4;Erteile Genehmigung Level 1;Erteile Genehmigung;Erfasse Rechnung;2023-01-30T13:47:05.000Z;2023-02-10T13:31:16.000Z;949451000;949451000;3;0;9650000;0;0;0;0;0;0;Anna Fischer;null;null;null
11-4;Erfasse Rechnung;;End;2023-02-10T13:31:16.000Z;2023-02-10T13:31:16.000Z;0;0;4;0;959101000;0;0;0;0;0;0;null;null;null;null
11-5;Start;;Lege Bestellposition an;2023-01-30T11:06:15.000Z;2023-01-30T11:06:15.000Z;0;0;1;0;0;0;;0;0;0;0;
11-5;Lege Bestellposition an;;Erteile Genehmigung Level 1;2023-01-30T11:06:15.000Z;2023-01-30T13:47:05.000Z;9650000;9650000;2;0;0;0;0;0;0;0;0;Andreas Weber;null;null;null
11-5;Erteile Genehmigung Level 1;Erteile Genehmigung;Erfasse Rechnung;2023-01-30T13:47:05.000Z;2023-02-10T13:31:16.000Z;949451000;949451000;3;0;9650000;0;0;0;0;0;0;Anna Fischer;null;null;null
11-5;Erfasse Rechnung;;End;2023-02-10T13:31:16.000Z;2023-02-10T13:31:16.000Z;0;0;4;0;959101000;0;0;0;0;0;0;null;null;null;null
12-1;Start;;Lege Bestellposition an;2023-01-31T13:55:44.000Z;2023-01-31T13:55:44.000Z;0;0;1;0;0;0;;0;0;0;0;
12-1;Lege Bestellposition an;;Lehne Genehmigung Level 1 ab;2023-01-31T13:55:44.000Z;2023-02-01T14:07:51.000Z;87127000;87127000;2;0;0;0;0;0;0;0;0;Thomas Weber;null;null;null
12-1;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Ändere Bestellposition: Material;2023-02-01T14:07:51.000Z;2023-02-04T13:55:44.000Z;258473000;258473000;3;0;87127000;0;0;0;0;0;0;Michael Mueller;null;null;null
12-1;Ändere Bestellposition: Material;Ändere Bestellposition;End;2023-02-04T13:55:44.000Z;2023-02-04T13:55:44.000Z;0;0;4;0;345600000;0;0;0;0;0;0;Stefan Hoffmann;Material;122;200
12-2;Start;;Lege Bestellposition an;2023-01-31T13:55:44.000Z;2023-01-31T13:55:44.000Z;0;0;1;0;0;0;;0;0;0;0;
12-2;Lege Bestellposition an;;Lehne Genehmigung Level 1 ab;2023-01-31T13:55:44.000Z;2023-02-01T14:07:51.000Z;87127000;87127000;2;0;0;0;0;0;0;0;0;Thomas Weber;null;null;null
12-2;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;End;2023-02-01T14:07:51.000Z;2023-02-01T14:07:51.000Z;0;0;3;0;87127000;0;0;0;0;0;0;Michael Mueller;null;null;null
12-3;Start;;Lege Bestellposition an;2023-01-31T13:55:44.000Z;2023-01-31T13:55:44.000Z;0;0;1;0;0;0;;0;0;0;0;
12-3;Lege Bestellposition an;;Lehne Genehmigung Level 1 ab;2023-01-31T13:55:44.000Z;2023-02-01T14:07:51.000Z;87127000;87127000;2;0;0;0;0;0;0;0;0;Thomas Weber;null;null;null
12-3;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;End;2023-02-01T14:07:51.000Z;2023-02-01T14:07:51.000Z;0;0;3;0;87127000;0;0;0;0;0;0;Michael Mueller;null;null;null
12-4;Start;;Lege Bestellposition an;2023-01-31T13:55:44.000Z;2023-01-31T13:55:44.000Z;0;0;1;0;0;0;;0;0;0;0;
12-4;Lege Bestellposition an;;Ändere Bestellposition: Menge;2023-01-31T13:55:44.000Z;2023-02-01T13:55:44.000Z;86400000;86400000;2;0;0;0;0;0;0;0;0;Thomas Weber;null;null;null
12-4;Ändere Bestellposition: Menge;Ändere Bestellposition;Lehne Genehmigung Level 1 ab;2023-02-01T13:55:44.000Z;2023-02-01T14:07:51.000Z;727000;727000;3;0;86400000;0;0;0;0;0;0;Sandra Mueller;Quantity;68;79
12-4;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;End;2023-02-01T14:07:51.000Z;2023-02-01T14:07:51.000Z;0;0;4;0;87127000;0;0;0;0;0;0;Michael Mueller;null;null;null
12-5;Start;;Lege Bestellposition an;2023-01-31T13:55:44.000Z;2023-01-31T13:55:44.000Z;0;0;1;0;0;0;;0;0;0;0;
12-5;Lege Bestellposition an;;Lehne Genehmigung Level 1 ab;2023-01-31T13:55:44.000Z;2023-02-01T14:07:51.000Z;87127000;87127000;2;0;0;0;0;0;0;0;0;Thomas Weber;null;null;null
12-5;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Ändere Bestellposition: Material;2023-02-01T14:07:51.000Z;2023-02-03T13:55:44.000Z;172073000;172073000;3;0;87127000;0;0;0;0;0;0;Michael Mueller;null;null;null
12-5;Ändere Bestellposition: Material;Ändere Bestellposition;End;2023-02-03T13:55:44.000Z;2023-02-03T13:55:44.000Z;0;0;4;0;259200000;0;0;0;0;0;0;Michael Weber;Material;20;63
13-1;Start;;Lege Bestellposition an;2023-02-02T08:42:50.000Z;2023-02-02T08:42:50.000Z;0;0;1;0;0;0;;0;0;0;0;
13-1;Lege Bestellposition an;;Lehne Genehmigung Level 1 ab;2023-02-02T08:42:50.000Z;2023-02-03T08:09:40.000Z;84410000;84410000;2;0;0;0;0;0;0;0;0;Sandra Wagner;null;null;null
13-1;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Ändere Bestellposition: Preis;2023-02-03T08:09:40.000Z;2023-02-05T08:42:50.000Z;174790000;174790000;3;0;84410000;0;0;0;0;0;0;Maria Schmidt;null;null;null
13-1;Ändere Bestellposition: Preis;Ändere Bestellposition;End;2023-02-05T08:42:50.000Z;2023-02-05T08:42:50.000Z;0;0;4;0;259200000;0;0;0;0;0;0;Stefan Hoffmann;Price;593.02;651.58
13-2;Start;;Lege Bestellposition an;2023-02-02T08:42:50.000Z;2023-02-02T08:42:50.000Z;0;0;1;0;0;0;;0;0;0;0;
13-2;Lege Bestellposition an;;Lehne Genehmigung Level 1 ab;2023-02-02T08:42:50.000Z;2023-02-03T08:09:40.000Z;84410000;84410000;2;0;0;0;0;0;0;0;0;Sandra Wagner;null;null;null
13-2;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;End;2023-02-03T08:09:40.000Z;2023-02-03T08:09:40.000Z;0;0;3;0;84410000;0;0;0;0;0;0;Maria Schmidt;null;null;null
13-3;Start;;Lege Bestellposition an;2023-02-02T08:42:50.000Z;2023-02-02T08:42:50.000Z;0;0;1;0;0;0;;0;0;0;0;
13-3;Lege Bestellposition an;;Lehne Genehmigung Level 1 ab;2023-02-02T08:42:50.000Z;2023-02-03T08:09:40.000Z;84410000;84410000;2;0;0;0;0;0;0;0;0;Sandra Wagner;null;null;null
13-3;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;End;2023-02-03T08:09:40.000Z;2023-02-03T08:09:40.000Z;0;0;3;0;84410000;0;0;0;0;0;0;Maria Schmidt;null;null;null
13-4;Start;;Lege Bestellposition an;2023-02-02T08:42:50.000Z;2023-02-02T08:42:50.000Z;0;0;1;0;0;0;;0;0;0;0;
13-4;Lege Bestellposition an;;Lehne Genehmigung Level 1 ab;2023-02-02T08:42:50.000Z;2023-02-03T08:09:40.000Z;84410000;84410000;2;0;0;0;0;0;0;0;0;Sandra Wagner;null;null;null
13-4;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;End;2023-02-03T08:09:40.000Z;2023-02-03T08:09:40.000Z;0;0;3;0;84410000;0;0;0;0;0;0;Maria Schmidt;null;null;null
14-1;Start;;Lehne Genehmigung Level 3 ab;2023-02-06T08:57:22.000Z;2023-02-06T08:57:22.000Z;0;0;1;0;0;0;;0;0;0;0;
14-1;Lehne Genehmigung Level 3 ab;Lehne Genehmigung ab;Erteile Genehmigung Level 2;2023-02-06T08:57:22.000Z;2023-02-06T09:05:58.000Z;516000;516000;2;0;0;0;0;0;0;0;0;Thomas Schneider;null;null;null
14-1;Erteile Genehmigung Level 2;Erteile Genehmigung;Erteile Genehmigung Level 1;2023-02-06T09:05:58.000Z;2023-02-06T10:57:43.000Z;6705000;6705000;3;0;516000;0;0;0;0;0;0;Thomas Schneider;null;null;null
14-1;Erteile Genehmigung Level 1;Erteile Genehmigung;Lege Bestellposition an;2023-02-06T10:57:43.000Z;2023-02-06T14:59:45.000Z;14522000;14522000;4;0;7221000;0;0;0;0;0;0;Michael Mueller;null;null;null
14-1;Lege Bestellposition an;;Ändere Bestellung: Währung;2023-02-06T14:59:45.000Z;2023-02-09T14:59:45.000Z;259200000;259200000;5;0;21743000;0;0;0;0;0;0;Andreas Weber;null;null;null
14-1;Ändere Bestellung: Währung;Ändere Bestellung;Erfasse Rechnung;2023-02-09T14:59:45.000Z;2023-02-20T11:51:54.000Z;939129000;939129000;6;0;280943000;0;0;0;0;0;0;Martin Weber;Currency;EUR;USD
14-1;Erfasse Rechnung;;End;2023-02-20T11:51:54.000Z;2023-02-20T11:51:54.000Z;0;0;7;0;1220072000;0;0;0;0;0;0;null;null;null;null
14-2;Start;;Lehne Genehmigung Level 3 ab;2023-02-06T08:57:22.000Z;2023-02-06T08:57:22.000Z;0;0;1;0;0;0;;0;0;0;0;
14-2;Lehne Genehmigung Level 3 ab;Lehne Genehmigung ab;Erteile Genehmigung Level 2;2023-02-06T08:57:22.000Z;2023-02-06T09:05:58.000Z;516000;516000;2;0;0;0;0;0;0;0;0;Thomas Schneider;null;null;null
14-2;Erteile Genehmigung Level 2;Erteile Genehmigung;Erteile Genehmigung Level 1;2023-02-06T09:05:58.000Z;2023-02-06T10:57:43.000Z;6705000;6705000;3;0;516000;0;0;0;0;0;0;Thomas Schneider;null;null;null
14-2;Erteile Genehmigung Level 1;Erteile Genehmigung;Lege Bestellposition an;2023-02-06T10:57:43.000Z;2023-02-06T14:59:45.000Z;14522000;14522000;4;0;7221000;0;0;0;0;0;0;Michael Mueller;null;null;null
14-2;Lege Bestellposition an;;Ändere Bestellung: Währung;2023-02-06T14:59:45.000Z;2023-02-09T14:59:45.000Z;259200000;259200000;5;0;21743000;0;0;0;0;0;0;Andreas Weber;null;null;null
14-2;Ändere Bestellung: Währung;Ändere Bestellung;Erfasse Rechnung;2023-02-09T14:59:45.000Z;2023-02-20T11:51:54.000Z;939129000;939129000;6;0;280943000;0;0;0;0;0;0;Martin Weber;Currency;EUR;USD
14-2;Erfasse Rechnung;;End;2023-02-20T11:51:54.000Z;2023-02-20T11:51:54.000Z;0;0;7;0;1220072000;0;0;0;0;0;0;null;null;null;null
14-3;Start;;Lehne Genehmigung Level 3 ab;2023-02-06T08:57:22.000Z;2023-02-06T08:57:22.000Z;0;0;1;0;0;0;;0;0;0;0;
14-3;Lehne Genehmigung Level 3 ab;Lehne Genehmigung ab;Erteile Genehmigung Level 2;2023-02-06T08:57:22.000Z;2023-02-06T09:05:58.000Z;516000;516000;2;0;0;0;0;0;0;0;0;Thomas Schneider;null;null;null
14-3;Erteile Genehmigung Level 2;Erteile Genehmigung;Erteile Genehmigung Level 1;2023-02-06T09:05:58.000Z;2023-02-06T10:57:43.000Z;6705000;6705000;3;0;516000;0;0;0;0;0;0;Thomas Schneider;null;null;null
14-3;Erteile Genehmigung Level 1;Erteile Genehmigung;Lege Bestellposition an;2023-02-06T10:57:43.000Z;2023-02-06T14:59:45.000Z;14522000;14522000;4;0;7221000;0;0;0;0;0;0;Michael Mueller;null;null;null
14-3;Lege Bestellposition an;;Ändere Bestellung: Währung;2023-02-06T14:59:45.000Z;2023-02-09T14:59:45.000Z;259200000;259200000;5;0;21743000;0;0;0;0;0;0;Andreas Weber;null;null;null
14-3;Ändere Bestellung: Währung;Ändere Bestellung;Erfasse Rechnung;2023-02-09T14:59:45.000Z;2023-02-20T11:51:54.000Z;939129000;939129000;6;0;280943000;0;0;0;0;0;0;Martin Weber;Currency;EUR;USD
14-3;Erfasse Rechnung;;End;2023-02-20T11:51:54.000Z;2023-02-20T11:51:54.000Z;0;0;7;0;1220072000;0;0;0;0;0;0;null;null;null;null
15-1;Start;;Erteile Genehmigung Level 1;2023-02-09T13:56:41.000Z;2023-02-09T13:56:41.000Z;0;0;1;0;0;0;;0;0;0;0;
15-1;Erteile Genehmigung Level 1;Erteile Genehmigung;Lege Bestellposition an;2023-02-09T13:56:41.000Z;2023-02-09T14:17:35.000Z;1254000;1254000;2;0;0;0;0;0;0;0;0;Andreas Wagner;null;null;null
15-1;Lege Bestellposition an;;Fordere Genehmigung Level 2 an;2023-02-09T14:17:35.000Z;2023-02-10T08:29:03.000Z;65488000;65488000;3;0;1254000;0;0;0;0;0;0;Maria Fischer;null;null;null
15-1;Fordere Genehmigung Level 2 an;Fordere Genehmigung an;Erfasse Rechnung;2023-02-10T08:29:03.000Z;2023-02-20T15:12:55.000Z;888232000;888232000;4;0;66742000;0;0;0;0;0;0;Sandra Schmidt;null;null;null
15-1;Erfasse Rechnung;;Gleiche Rechnung aus;2023-02-20T15:12:55.000Z;2023-02-20T15:12:55.000Z;0;0;5;0;954974000;0;0;0;0;0;0;null;null;null;null
15-1;Gleiche Rechnung aus;;End;2023-02-20T15:12:55.000Z;2023-02-20T15:12:55.000Z;0;0;6;0;954974000;0;0;0;0;0;0;null;null;null;null
15-2;Start;;Erteile Genehmigung Level 1;2023-02-09T13:56:41.000Z;2023-02-09T13:56:41.000Z;0;0;1;0;0;0;;0;0;0;0;
15-2;Erteile Genehmigung Level 1;Erteile Genehmigung;Lege Bestellposition an;2023-02-09T13:56:41.000Z;2023-02-09T14:17:35.000Z;1254000;1254000;2;0;0;0;0;0;0;0;0;Andreas Wagner;null;null;null
15-2;Lege Bestellposition an;;Fordere Genehmigung Level 2 an;2023-02-09T14:17:35.000Z;2023-02-10T08:29:03.000Z;65488000;65488000;3;0;1254000;0;0;0;0;0;0;Maria Fischer;null;null;null
15-2;Fordere Genehmigung Level 2 an;Fordere Genehmigung an;Erfasse Rechnung;2023-02-10T08:29:03.000Z;2023-02-20T15:12:55.000Z;888232000;888232000;4;0;66742000;0;0;0;0;0;0;Sandra Schmidt;null;null;null
15-2;Erfasse Rechnung;;Gleiche Rechnung aus;2023-02-20T15:12:55.000Z;2023-02-20T15:12:55.000Z;0;0;5;0;954974000;0;0;0;0;0;0;null;null;null;null
15-2;Gleiche Rechnung aus;;End;2023-02-20T15:12:55.000Z;2023-02-20T15:12:55.000Z;0;0;6;0;954974000;0;0;0;0;0;0;null;null;null;null
16-1;Start;;Lege Bestellposition an;2023-02-10T09:00:00.000Z;2023-02-10T09:00:00.000Z;0;0;1;0;0;0;;0;0;0;0;
16-1;Lege Bestellposition an;;Ändere Bestellung: Lieferant;2023-02-10T09:00:00.000Z;2023-02-12T09:00:00.000Z;172800000;172800000;2;0;0;0;0;0;0;0;0;Andreas Weber;null;null;null
16-1;Ändere Bestellung: Lieferant;Ändere Bestellung;Erteile Genehmigung Level 1;2023-02-12T09:00:00.000Z;2023-02-13T08:43:15.000Z;85395000;85395000;3;0;172800000;0;0;0;0;0;0;Thomas Becker;Supplier;65;90
16-1;Erteile Genehmigung Level 1;Erteile Genehmigung;Erfasse Rechnung;2023-02-13T08:43:15.000Z;2023-02-21T11:47:58.000Z;702283000;702283000;4;0;258195000;0;0;0;0;0;0;Maria Schmidt;null;null;null
16-1;Erfasse Rechnung;;End;2023-02-21T11:47:58.000Z;2023-02-21T11:47:58.000Z;0;0;5;0;960478000;0;0;0;0;0;0;null;null;null;null
16-2;Start;;Lege Bestellposition an;2023-02-10T09:00:00.000Z;2023-02-10T09:00:00.000Z;0;0;1;0;0;0;;0;0;0;0;
16-2;Lege Bestellposition an;;Ändere Bestellung: Lieferant;2023-02-10T09:00:00.000Z;2023-02-12T09:00:00.000Z;172800000;172800000;2;0;0;0;0;0;0;0;0;Andreas Weber;null;null;null
16-2;Ändere Bestellung: Lieferant;Ändere Bestellung;Erteile Genehmigung Level 1;2023-02-12T09:00:00.000Z;2023-02-13T08:43:15.000Z;85395000;85395000;3;0;172800000;0;0;0;0;0;0;Thomas Becker;Supplier;65;90
16-2;Erteile Genehmigung Level 1;Erteile Genehmigung;Erfasse Rechnung;2023-02-13T08:43:15.000Z;2023-02-21T11:47:58.000Z;702283000;702283000;4;0;258195000;0;0;0;0;0;0;Maria Schmidt;null;null;null
16-2;Erfasse Rechnung;;End;2023-02-21T11:47:58.000Z;2023-02-21T11:47:58.000Z;0;0;5;0;960478000;0;0;0;0;0;0;null;null;null;null
16-3;Start;;Lege Bestellposition an;2023-02-10T09:00:00.000Z;2023-02-10T09:00:00.000Z;0;0;1;0;0;0;;0;0;0;0;
16-3;Lege Bestellposition an;;Ändere Bestellung: Lieferant;2023-02-10T09:00:00.000Z;2023-02-12T09:00:00.000Z;172800000;172800000;2;0;0;0;0;0;0;0;0;Andreas Weber;null;null;null
16-3;Ändere Bestellung: Lieferant;Ändere Bestellung;Erteile Genehmigung Level 1;2023-02-12T09:00:00.000Z;2023-02-13T08:43:15.000Z;85395000;85395000;3;0;172800000;0;0;0;0;0;0;Thomas Becker;Supplier;65;90
16-3;Erteile Genehmigung Level 1;Erteile Genehmigung;Erfasse Rechnung;2023-02-13T08:43:15.000Z;2023-02-21T11:47:58.000Z;702283000;702283000;4;0;258195000;0;0;0;0;0;0;Maria Schmidt;null;null;null
16-3;Erfasse Rechnung;;End;2023-02-21T11:47:58.000Z;2023-02-21T11:47:58.000Z;0;0;5;0;960478000;0;0;0;0;0;0;null;null;null;null
17-1;Start;;Lege Bestellposition an;2023-02-13T15:16:15.000Z;2023-02-13T15:16:15.000Z;0;0;1;0;0;0;;0;0;0;0;
17-1;Lege Bestellposition an;;Lehne Genehmigung Level 1 ab;2023-02-13T15:16:15.000Z;2023-02-14T11:53:36.000Z;74241000;74241000;2;0;0;0;0;0;0;0;0;Klaus Wagner;null;null;null
17-1;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Fordere Genehmigung Level 2 an;2023-02-14T11:53:36.000Z;2023-02-15T13:39:26.000Z;92750000;92750000;3;0;74241000;0;0;0;0;0;0;Sandra Schmidt;null;null;null
17-1;Fordere Genehmigung Level 2 an;Fordere Genehmigung an;Lehne Genehmigung Level 3 ab;2023-02-15T13:39:26.000Z;2023-02-15T15:00:26.000Z;4860000;4860000;4;0;166991000;0;0;0;0;0;0;Peter Schmidt;null;null;null
17-1;Lehne Genehmigung Level 3 ab;Lehne Genehmigung ab;End;2023-02-15T15:00:26.000Z;2023-02-15T15:00:26.000Z;0;0;5;0;171851000;0;0;0;0;0;0;Sandra Schmidt;null;null;null
17-2;Start;;Lege Bestellposition an;2023-02-13T15:16:15.000Z;2023-02-13T15:16:15.000Z;0;0;1;0;0;0;;0;0;0;0;
17-2;Lege Bestellposition an;;Lehne Genehmigung Level 1 ab;2023-02-13T15:16:15.000Z;2023-02-14T11:53:36.000Z;74241000;74241000;2;0;0;0;0;0;0;0;0;Klaus Wagner;null;null;null
17-2;Lehne Genehmigung Level 1 ab;Lehne Genehmigung ab;Fordere Genehmigung Level 2 an;2023-02-14T11:53:36.000Z;2023-02-15T13:39:26.000Z;92750000;92750000;3;0;74241000;0;0;0;0;0;0;Sandra Schmidt;null;null;null
17-2;Fordere Genehmigung Level 2 an;Fordere Genehmigung an;Lehne Genehmigung Level 3 ab;2023-02-15T13:39:26.000Z;2023-02-15T15:00:26.000Z;4860000;4860000;4;0;166991000;0;0;0;0;0;0;Peter Schmidt;null;null;null
17-2;Lehne Genehmigung Level 3 ab;Lehne Genehmigung ab;End;2023-02-15T15:00:26.000Z;2023-02-15T15:00:26.000Z;0;0;5;0;171851000;0;0;0;0;0;0;Sandra Schmidt;null;null;null
17-3;Start;;Lege Bestellposition an;2023-02-13T15:16:15.000Z;2023-02-13T15:16:15.000Z;0;0;1;0;0;0;;0;0;0;0;
